,Source,Target,Label
2662,57,402,0
2663,57,500,0
2664,57,501,0
2665,57,545,0
2666,57,546,0
2667,58,88,0
2668,58,265,0
2669,58,266,0
2670,58,267,0
2671,58,402,0
2672,58,500,0
2673,58,501,0
2674,58,545,0
2675,58,546,0
2676,59,265,0
2677,59,266,0
2678,59,267,0
2679,59,402,0
2680,59,500,0
2681,59,501,0
2682,59,545,0
2683,59,546,0
2684,60,61,0
2685,60,84,0
2686,60,137,0
2687,60,162,0
2688,60,167,0
2689,60,213,0
2690,60,295,0
2691,60,296,0
2692,60,312,0
2693,60,313,0
2694,60,314,0
2695,60,315,0
2696,60,512,0
2697,60,616,0
2698,60,686,0
2699,60,760,0
2700,60,1039,0
2701,61,62,0
2702,61,91,0
2703,61,92,0
2704,61,152,0
2705,61,160,0
2706,61,295,0
2707,61,296,0
2708,61,506,0
2709,61,839,0
2710,61,2556,0
2711,61,2623,0
2712,61,2624,0
2713,61,2625,0
2714,62,84,0
2715,62,91,0
2716,62,92,0
2717,62,152,0
2718,62,160,0
2719,62,161,0
2720,62,162,0
2721,62,163,0
2722,62,167,0
2723,62,295,0
2724,62,296,0
2725,62,506,0
2726,62,616,0
2727,62,1039,0
2728,63,80,0
2729,63,89,0
2730,63,116,0
2731,63,117,0
2732,63,118,0
2733,63,119,0
2734,63,131,0
2735,63,150,0
2736,63,156,0
2737,63,157,0
2738,63,176,0
2739,63,184,0
2740,63,185,0
2741,63,186,0
2742,63,193,0
2743,63,218,0
2744,63,248,0
2745,63,279,0
2746,63,280,0
2747,63,281,0
2748,63,294,0
2749,63,320,0
2750,63,346,0
2751,63,359,0
2752,63,360,0
2753,63,361,0
2754,63,362,0
2755,63,367,0
2756,63,368,0
2757,63,372,0
2758,63,418,0
2759,63,419,0
2760,63,430,0
2761,63,462,0
2762,63,463,0
2763,63,465,0
2764,63,466,0
2765,63,481,0
2766,63,484,0
2767,63,535,0
2768,63,536,0
2769,63,584,0
2770,63,585,0
2771,63,597,0
2772,63,615,0
2773,63,652,0
2774,63,668,0
2775,63,670,0
2776,63,671,0
2777,63,672,0
2778,63,751,0
2779,63,752,0
2780,63,827,0
2781,63,837,0
2782,63,840,0
2783,63,871,0
2784,63,872,0
2785,63,914,0
2786,63,971,0
2787,63,1035,0
2788,63,1043,0
2789,63,1132,0
2790,63,1167,0
2791,63,1271,0
2792,63,1272,0
2793,63,1700,0
2794,63,1701,0
2795,64,65,0
2796,64,67,0
2797,64,97,0
2798,64,99,0
2799,64,100,0
2800,64,101,0
2801,64,118,0
2802,64,119,0
2803,64,175,0
2804,64,177,0
2805,64,184,0
2806,64,185,0
2807,64,186,0
2808,64,294,0
2809,64,298,0
2810,64,307,0
2811,64,308,0
2812,64,320,0
2813,64,345,0
2814,64,366,0
2815,64,388,0
2816,64,389,0
2817,64,419,0
2818,64,534,0
2819,64,553,0
2820,64,669,0
2821,64,670,0
2822,64,671,0
2823,64,672,0
2824,64,673,0
2825,64,674,0
2826,64,675,0
2827,64,676,0
2828,64,677,0
2829,64,837,0
2830,64,871,0
2831,64,872,0
2832,64,971,0
2833,64,1035,0
2834,64,1701,0
2835,65,67,0
2836,65,97,0
2837,65,98,0
2838,65,117,0
2839,65,131,0
2840,65,150,0
2841,65,175,0
2842,65,176,0
2843,65,177,0
2844,65,218,0
2845,65,258,0
2846,65,298,0
2847,65,307,0
2848,65,308,0
2849,65,345,0
2850,65,359,0
2851,65,362,0
2852,65,366,0
2853,65,388,0
2854,65,389,0
2855,65,430,0
2856,65,462,0
2857,65,463,0
2858,65,484,0
2859,65,534,0
2860,65,553,0
2861,65,597,0
2862,65,652,0
2863,65,669,0
2864,65,673,0
2865,65,751,0
2866,65,752,0
2867,65,837,0
2868,65,971,0
2869,65,1701,0
2870,66,67,0
2871,66,97,0
2872,66,98,0
2873,66,99,0
2874,66,100,0
2875,66,101,0
2876,66,175,0
2877,66,177,0
2878,66,258,0
2879,66,279,0
2880,66,280,0
2881,66,298,0
2882,66,307,0
2883,66,308,0
2884,66,345,0
2885,66,366,0
2886,66,388,0
2887,66,389,0
2888,66,534,0
2889,66,553,0
2890,66,669,0
2891,66,673,0
2892,66,971,0
2893,66,1701,0
2894,67,89,0
2895,67,97,0
2896,67,99,0
2897,67,100,0
2898,67,101,0
2899,67,119,0
2900,67,156,0
2901,67,157,0
2902,67,175,0
2903,67,177,0
2904,67,184,0
2905,67,185,0
2906,67,186,0
2907,67,294,0
2908,67,298,0
2909,67,307,0
2910,67,308,0
2911,67,320,0
2912,67,325,0
2913,67,345,0
2914,67,346,0
2915,67,366,0
2916,67,367,0
2917,67,368,0
2918,67,388,0
2919,67,389,0
2920,67,398,0
2921,67,399,0
2922,67,400,0
2923,67,534,0
2924,67,542,0
2925,67,543,0
2926,67,544,0
2927,67,553,0
2928,67,554,0
2929,67,615,0
2930,67,669,0
2931,67,673,0
2932,67,837,0
2933,67,840,0
2934,67,867,0
2935,67,1035,0
2936,67,1123,0
2937,67,1124,0
2938,67,1125,0
2939,68,69,0
2940,68,70,0
2941,68,71,0
2942,68,72,0
2943,68,103,0
2944,68,105,0
2945,68,107,0
2946,68,178,0
2947,68,299,0
2948,68,301,0
2949,68,437,0
2950,68,438,0
2951,68,439,0
2952,68,508,0
2953,68,509,0
2954,68,560,0
2955,68,810,0
2956,69,70,0
2957,69,71,0
2958,69,94,0
2959,69,95,0
2960,69,107,0
2961,69,134,0
2962,69,178,0
2963,69,299,0
2964,69,301,0
2965,69,508,0
2966,69,509,0
2967,69,1180,0
2968,69,1181,0
2969,70,72,0
2970,70,78,0
2971,70,104,0
2972,70,105,0
2973,70,107,0
2974,70,120,0
2975,70,121,0
2976,70,178,0
2977,70,179,0
2978,70,299,0
2979,70,301,0
2980,70,319,0
2981,70,507,0
2982,70,508,0
2983,70,509,0
2984,70,555,0
2985,70,556,0
2986,71,72,0
2987,71,105,0
2988,71,107,0
2989,71,120,0
2990,71,121,0
2991,71,178,0
2992,71,299,0
2993,71,301,0
2994,71,421,0
2995,71,508,0
2996,71,509,0
2997,72,178,0
2998,72,195,0
2999,72,299,0
3000,72,300,0
3001,72,301,0
3002,72,420,0
3003,72,508,0
3004,72,509,0
3005,72,510,0
3006,72,581,0
3007,73,75,0
3008,73,109,0
3009,73,110,0
3010,73,123,0
3011,73,124,0
3012,73,125,0
3013,73,126,0
3014,73,127,0
3015,73,180,0
3016,73,248,0
3017,73,282,0
3018,73,431,0
3019,73,440,0
3020,73,629,0
3021,73,630,0
3022,73,762,0
3023,73,918,0
3024,74,75,0
3025,74,108,0
3026,74,109,0
3027,74,110,0
3028,74,180,0
3029,74,431,0
3030,74,629,0
3031,74,630,0
3032,74,1126,0
3033,74,1127,0
3034,74,1128,0
3035,75,282,0
3036,75,629,0
3037,75,630,0
3038,76,77,0
3039,76,78,0
3040,76,81,0
3041,76,82,0
3042,76,103,0
3043,76,219,0
3044,76,221,0
3045,76,222,0
3046,76,236,0
3047,76,288,0
3048,76,304,0
3049,76,353,0
3050,76,354,0
3051,76,355,0
3052,76,356,0
3053,76,387,0
3054,76,422,0
3055,76,445,0
3056,76,541,0
3057,76,561,0
3058,76,703,0
3059,76,809,0
3060,76,813,0
3061,76,886,0
3062,76,930,0
3063,76,1129,0
3064,76,1130,0
3065,76,1131,0
3066,76,1742,0
3067,76,1743,0
3068,76,2604,0
3069,77,78,0
3070,77,79,0
3071,77,80,0
3072,77,81,0
3073,77,82,0
3074,77,103,0
3075,77,164,0
3076,77,183,0
3077,77,196,0
3078,77,237,0
3079,77,269,0
3080,77,303,0
3081,77,305,0
3082,77,355,0
3083,77,386,0
3084,77,445,0
3085,77,455,0
3086,77,481,0
3087,77,556,0
3088,77,557,0
3089,77,558,0
3090,77,559,0
3091,77,837,0
3092,77,884,0
3093,77,930,0
3094,77,1035,0
3095,77,1644,0
3096,77,1645,0
3097,78,81,0
3098,78,82,0
3099,78,121,0
3100,78,141,0
3101,78,142,0
3102,78,154,0
3103,78,158,0
3104,78,182,0
3105,78,188,0
3106,78,202,0
3107,78,203,0
3108,78,210,0
3109,78,212,0
3110,78,219,0
3111,78,221,0
3112,78,222,0
3113,78,223,0
3114,78,232,0
3115,78,236,0
3116,78,269,0
3117,78,284,0
3118,78,288,0
3119,78,303,0
3120,78,319,0
3121,78,353,0
3122,78,354,0
3123,78,355,0
3124,78,376,0
3125,78,422,0
3126,78,441,0
3127,78,445,0
3128,78,455,0
3129,78,507,0
3130,78,540,0
3131,78,555,0
3132,78,600,0
3133,78,636,0
3134,78,679,0
3135,78,703,0
3136,78,755,0
3137,78,758,0
3138,78,768,0
3139,78,809,0
3140,78,810,0
3141,78,852,0
3142,78,854,0
3143,78,877,0
3144,78,886,0
3145,78,915,0
3146,78,930,0
3147,78,1141,0
3148,78,1204,0
3149,78,1238,0
3150,78,1239,0
3151,78,1365,0
3152,78,2604,0
3153,79,80,0
3154,79,103,0
3155,79,140,0
3156,79,141,0
3157,79,183,0
3158,79,196,0
3159,79,198,0
3160,79,199,0
3161,79,228,0
3162,79,232,0
3163,79,237,0
3164,79,254,0
3165,79,269,0
3166,79,285,0
3167,79,287,0
3168,79,288,0
3169,79,289,0
3170,79,290,0
3171,79,291,0
3172,79,292,0
3173,79,293,0
3174,79,305,0
3175,79,357,0
3176,79,386,0
3177,79,451,0
3178,79,454,0
3179,79,455,0
3180,79,456,0
3181,79,473,0
3182,79,556,0
3183,79,558,0
3184,79,632,0
3185,79,784,0
3186,79,884,0
3187,79,939,0
3188,80,81,0
3189,80,98,0
3190,80,99,0
3191,80,100,0
3192,80,103,0
3193,80,112,0
3194,80,115,0
3195,80,116,0
3196,80,117,0
3197,80,164,0
3198,80,176,0
3199,80,182,0
3200,80,193,0
3201,80,196,0
3202,80,210,0
3203,80,226,0
3204,80,228,0
3205,80,237,0
3206,80,269,0
3207,80,290,0
3208,80,291,0
3209,80,292,0
3210,80,293,0
3211,80,302,0
3212,80,305,0
3213,80,307,0
3214,80,313,0
3215,80,315,0
3216,80,357,0
3217,80,386,0
3218,80,389,0
3219,80,391,0
3220,80,403,0
3221,80,408,0
3222,80,409,0
3223,80,410,0
3224,80,430,0
3225,80,450,0
3226,80,454,0
3227,80,455,0
3228,80,456,0
3229,80,479,0
3230,80,480,0
3231,80,504,0
3232,80,512,0
3233,80,556,0
3234,80,558,0
3235,80,597,0
3236,80,632,0
3237,80,668,0
3238,80,683,0
3239,80,685,0
3240,80,687,0
3241,80,719,0
3242,80,730,0
3243,80,784,0
3244,80,819,0
3245,80,884,0
3246,80,914,0
3247,80,939,0
3248,80,1646,0
3249,80,1647,0
3250,80,1648,0
3251,80,1688,0
3252,80,1689,0
3253,80,1690,0
3254,81,82,0
3255,81,103,0
3256,81,112,0
3257,81,121,0
3258,81,164,0
3259,81,182,0
3260,81,196,0
3261,81,219,0
3262,81,221,0
3263,81,222,0
3264,81,235,0
3265,81,236,0
3266,81,269,0
3267,81,284,0
3268,81,306,0
3269,81,353,0
3270,81,354,0
3271,81,387,0
3272,81,422,0
3273,81,423,0
3274,81,424,0
3275,81,425,0
3276,81,455,0
3277,81,541,0
3278,81,556,0
3279,81,557,0
3280,81,559,0
3281,81,679,0
3282,81,703,0
3283,81,758,0
3284,81,809,0
3285,81,810,0
3286,81,854,0
3287,81,886,0
3288,81,2604,0
3289,82,97,0
3290,82,103,0
3291,82,164,0
3292,82,196,0
3293,82,200,0
3294,82,228,0
3295,82,237,0
3296,82,269,0
3297,82,288,0
3298,82,305,0
3299,82,317,0
3300,82,354,0
3301,82,358,0
3302,82,386,0
3303,82,404,0
3304,82,423,0
3305,82,424,0
3306,82,425,0
3307,82,426,0
3308,82,454,0
3309,82,455,0
3310,82,504,0
3311,82,505,0
3312,82,511,0
3313,82,556,0
3314,82,557,0
3315,82,559,0
3316,82,631,0
3317,82,633,0
3318,82,634,0
3319,82,678,0
3320,82,705,0
3321,82,706,0
3322,82,758,0
3323,82,810,0
3324,82,884,0
3325,82,1191,0
3326,82,1192,0
3327,82,1193,0
3328,83,84,0
3329,83,85,0
3330,83,168,0
3331,83,169,0
3332,83,213,0
3333,83,427,0
3334,83,449,0
3335,83,457,0
3336,83,458,0
3337,83,568,0
3338,83,617,0
3339,83,618,0
3340,83,619,0
3341,83,629,0
3342,83,630,0
3343,83,750,0
3344,83,818,0
3345,83,820,0
3346,83,842,0
3347,83,844,0
3348,83,954,0
3349,83,955,0
3350,83,965,0
3351,83,968,0
3352,83,1039,0
3353,83,1041,0
3354,83,1241,0
3355,84,85,0
3356,84,148,0
3357,84,152,0
3358,84,153,0
3359,84,155,0
3360,84,159,0
3361,84,163,0
3362,84,167,0
3363,84,168,0
3364,84,169,0
3365,84,208,0
3366,84,209,0
3367,84,216,0
3368,84,295,0
3369,84,311,0
3370,84,445,0
3371,84,481,0
3372,84,506,0
3373,84,567,0
3374,84,592,0
3375,84,617,0
3376,84,680,0
3377,84,681,0
3378,84,682,0
3379,84,749,0
3380,84,752,0
3381,84,815,0
3382,84,819,0
3383,84,861,0
3384,84,862,0
3385,84,929,0
3386,84,964,0
3387,84,966,0
3388,84,1035,0
3389,84,1039,0
3390,84,1040,0
3391,84,1316,0
3392,84,1317,0
3393,84,1394,0
3394,84,1395,0
3395,84,1649,0
3396,84,1650,0
3397,84,1671,0
3398,85,213,0
3399,85,214,0
3400,85,215,0
3401,85,216,0
3402,85,217,0
3403,85,459,0
3404,86,114,0
3405,86,115,0
3406,86,269,0
3407,86,270,0
3408,86,271,0
3409,86,272,0
3410,86,273,0
3411,86,350,0
3412,86,434,0
3413,86,445,0
3414,86,455,0
3415,86,695,0
3416,86,753,0
3417,86,878,0
3418,86,917,0
3419,86,1808,0
3420,86,1809,0
3421,86,1810,0
3422,87,97,0
3423,87,269,0
3424,87,271,0
3425,87,302,0
3426,87,303,0
3427,87,421,0
3428,87,432,0
3429,87,433,0
3430,87,434,0
3431,87,435,0
3432,87,503,0
3433,87,694,0
3434,87,695,0
3435,87,698,0
3436,87,876,0
3437,87,877,0
3438,87,878,0
3439,87,917,0
3440,88,265,0
3441,88,266,0
3442,88,267,0
3443,88,402,0
3444,88,500,0
3445,88,501,0
3446,88,545,0
3447,88,546,0
3448,89,98,0
3449,89,118,0
3450,89,156,0
3451,89,157,0
3452,89,158,0
3453,89,172,0
3454,89,173,0
3455,89,280,0
3456,89,346,0
3457,89,367,0
3458,89,368,0
3459,89,393,0
3460,89,395,0
3461,89,411,0
3462,89,461,0
3463,89,615,0
3464,89,674,0
3465,89,840,0
3466,90,156,0
3467,90,157,0
3468,90,158,0
3469,90,211,0
3470,90,294,0
3471,90,316,0
3472,90,317,0
3473,90,318,0
3474,90,319,0
3475,90,460,0
3476,90,615,0
3477,90,841,0
3478,90,1196,0
3479,91,152,0
3480,91,159,0
3481,91,162,0
3482,91,506,0
3483,91,616,0
3484,92,152,0
3485,92,159,0
3486,92,162,0
3487,92,506,0
3488,92,616,0
3489,93,96,0
3490,93,97,0
3491,93,133,0
3492,93,174,0
3493,93,191,0
3494,93,192,0
3495,93,193,0
3496,93,195,0
3497,93,226,0
3498,93,420,0
3499,93,436,0
3500,93,447,0
3501,93,448,0
3502,93,449,0
3503,93,467,0
3504,93,469,0
3505,93,471,0
3506,93,472,0
3507,93,488,0
3508,93,489,0
3509,93,490,0
3510,93,512,0
3511,93,517,0
3512,93,572,0
3513,93,576,0
3514,93,577,0
3515,93,598,0
3516,93,622,0
3517,93,624,0
3518,93,625,0
3519,93,627,0
3520,93,628,0
3521,93,652,0
3522,93,689,0
3523,93,752,0
3524,93,767,0
3525,93,775,0
3526,93,821,0
3527,93,822,0
3528,93,845,0
3529,93,846,0
3530,93,926,0
3531,93,929,0
3532,93,976,0
3533,93,1008,0
3534,93,1015,0
3535,93,1201,0
3536,93,1202,0
3537,94,116,0
3538,94,151,0
3539,94,194,0
3540,94,224,0
3541,94,243,0
3542,94,297,0
3543,94,331,0
3544,94,448,0
3545,94,449,0
3546,94,470,0
3547,94,488,0
3548,94,489,0
3549,94,490,0
3550,94,512,0
3551,94,517,0
3552,94,518,0
3553,94,576,0
3554,94,624,0
3555,94,626,0
3556,94,627,0
3557,94,766,0
3558,94,847,0
3559,94,848,0
3560,94,919,0
3561,94,929,0
3562,94,1180,0
3563,94,1181,0
3564,95,116,0
3565,95,151,0
3566,95,160,0
3567,95,194,0
3568,95,224,0
3569,95,243,0
3570,95,297,0
3571,95,314,0
3572,95,331,0
3573,95,426,0
3574,95,448,0
3575,95,449,0
3576,95,458,0
3577,95,470,0
3578,95,479,0
3579,95,489,0
3580,95,490,0
3581,95,517,0
3582,95,518,0
3583,95,566,0
3584,95,577,0
3585,95,624,0
3586,95,626,0
3587,95,627,0
3588,95,766,0
3589,95,789,0
3590,95,816,0
3591,95,817,0
3592,95,847,0
3593,95,848,0
3594,95,919,0
3595,95,929,0
3596,95,938,0
3597,95,942,0
3598,95,1180,0
3599,95,1181,0
3600,96,116,0
3601,96,151,0
3602,96,224,0
3603,96,243,0
3604,96,331,0
3605,96,420,0
3606,96,429,0
3607,96,449,0
3608,96,489,0
3609,96,490,0
3610,96,512,0
3611,96,517,0
3612,96,577,0
3613,96,624,0
3614,96,626,0
3615,96,627,0
3616,96,821,0
3617,96,822,0
3618,96,847,0
3619,97,98,0
3620,97,99,0
3621,97,101,0
3622,97,112,0
3623,97,115,0
3624,97,131,0
3625,97,132,0
3626,97,133,0
3627,97,164,0
3628,97,175,0
3629,97,176,0
3630,97,177,0
3631,97,182,0
3632,97,192,0
3633,97,210,0
3634,97,224,0
3635,97,225,0
3636,97,226,0
3637,97,228,0
3638,97,269,0
3639,97,278,0
3640,97,290,0
3641,97,298,0
3642,97,302,0
3643,97,308,0
3644,97,313,0
3645,97,315,0
3646,97,345,0
3647,97,359,0
3648,97,361,0
3649,97,362,0
3650,97,366,0
3651,97,388,0
3652,97,404,0
3653,97,421,0
3654,97,426,0
3655,97,436,0
3656,97,450,0
3657,97,454,0
3658,97,479,0
3659,97,480,0
3660,97,504,0
3661,97,511,0
3662,97,534,0
3663,97,553,0
3664,97,554,0
3665,97,597,0
3666,97,652,0
3667,97,669,0
3668,97,672,0
3669,97,673,0
3670,97,683,0
3671,97,685,0
3672,97,687,0
3673,97,719,0
3674,97,751,0
3675,97,752,0
3676,97,784,0
3677,97,819,0
3678,97,872,0
3679,97,917,0
3680,97,920,0
3681,97,1008,0
3682,97,1043,0
3683,97,1132,0
3684,97,1167,0
3685,97,2560,0
3686,97,2616,0
3687,97,2617,0
3688,98,99,0
3689,98,100,0
3690,98,101,0
3691,98,112,0
3692,98,115,0
3693,98,149,0
3694,98,156,0
3695,98,157,0
3696,98,164,0
3697,98,175,0
3698,98,176,0
3699,98,177,0
3700,98,182,0
3701,98,193,0
3702,98,210,0
3703,98,226,0
3704,98,228,0
3705,98,279,0
3706,98,280,0
3707,98,281,0
3708,98,290,0
3709,98,294,0
3710,98,298,0
3711,98,302,0
3712,98,307,0
3713,98,308,0
3714,98,313,0
3715,98,315,0
3716,98,345,0
3717,98,346,0
3718,98,360,0
3719,98,361,0
3720,98,367,0
3721,98,368,0
3722,98,372,0
3723,98,388,0
3724,98,389,0
3725,98,418,0
3726,98,419,0
3727,98,450,0
3728,98,454,0
3729,98,464,0
3730,98,465,0
3731,98,466,0
3732,98,479,0
3733,98,480,0
3734,98,482,0
3735,98,504,0
3736,98,535,0
3737,98,536,0
3738,98,554,0
3739,98,584,0
3740,98,585,0
3741,98,597,0
3742,98,612,0
3743,98,615,0
3744,98,668,0
3745,98,669,0
3746,98,673,0
3747,98,683,0
3748,98,685,0
3749,98,687,0
3750,98,719,0
3751,98,769,0
3752,98,770,0
3753,98,771,0
3754,98,784,0
3755,98,819,0
3756,98,827,0
3757,98,840,0
3758,98,947,0
3759,98,1066,0
3760,98,1700,0
3761,98,2596,0
3762,98,2597,0
3763,99,112,0
3764,99,115,0
3765,99,116,0
3766,99,117,0
3767,99,164,0
3768,99,182,0
3769,99,193,0
3770,99,204,0
3771,99,205,0
3772,99,206,0
3773,99,207,0
3774,99,210,0
3775,99,226,0
3776,99,228,0
3777,99,231,0
3778,99,247,0
3779,99,248,0
3780,99,257,0
3781,99,279,0
3782,99,290,0
3783,99,298,0
3784,99,302,0
3785,99,307,0
3786,99,313,0
3787,99,315,0
3788,99,346,0
3789,99,359,0
3790,99,361,0
3791,99,372,0
3792,99,388,0
3793,99,418,0
3794,99,419,0
3795,99,430,0
3796,99,445,0
3797,99,450,0
3798,99,454,0
3799,99,479,0
3800,99,480,0
3801,99,481,0
3802,99,491,0
3803,99,504,0
3804,99,534,0
3805,99,554,0
3806,99,569,0
3807,99,570,0
3808,99,594,0
3809,99,612,0
3810,99,639,0
3811,99,640,0
3812,99,652,0
3813,99,653,0
3814,99,668,0
3815,99,669,0
3816,99,683,0
3817,99,685,0
3818,99,687,0
3819,99,719,0
3820,99,751,0
3821,99,784,0
3822,99,819,0
3823,99,853,0
3824,99,855,0
3825,99,856,0
3826,99,871,0
3827,99,872,0
3828,99,1160,0
3829,99,1167,0
3830,99,1205,0
3831,99,1206,0
3832,99,1207,0
3833,99,1246,0
3834,99,1271,0
3835,99,1272,0
3836,99,1670,0
3837,99,1700,0
3838,99,2596,0
3839,99,2597,0
3840,100,116,0
3841,100,132,0
3842,100,133,0
3843,100,150,0
3844,100,176,0
3845,100,193,0
3846,100,218,0
3847,100,279,0
3848,100,298,0
3849,100,345,0
3850,100,361,0
3851,100,372,0
3852,100,388,0
3853,100,389,0
3854,100,418,0
3855,100,419,0
3856,100,445,0
3857,100,462,0
3858,100,463,0
3859,100,484,0
3860,100,534,0
3861,100,553,0
3862,100,554,0
3863,100,597,0
3864,100,668,0
3865,100,670,0
3866,100,671,0
3867,100,672,0
3868,100,673,0
3869,100,837,0
3870,100,871,0
3871,100,914,0
3872,100,920,0
3873,100,971,0
3874,100,1008,0
3875,100,1042,0
3876,100,1043,0
3877,100,1132,0
3878,100,1159,0
3879,100,1160,0
3880,100,1729,0
3881,100,1730,0
3882,101,117,0
3883,101,131,0
3884,101,150,0
3885,101,175,0
3886,101,176,0
3887,101,177,0
3888,101,218,0
3889,101,279,0
3890,101,307,0
3891,101,308,0
3892,101,345,0
3893,101,359,0
3894,101,360,0
3895,101,361,0
3896,101,362,0
3897,101,366,0
3898,101,388,0
3899,101,389,0
3900,101,418,0
3901,101,419,0
3902,101,430,0
3903,101,462,0
3904,101,463,0
3905,101,484,0
3906,101,534,0
3907,101,553,0
3908,101,554,0
3909,101,597,0
3910,101,652,0
3911,101,670,0
3912,101,671,0
3913,101,672,0
3914,101,673,0
3915,101,751,0
3916,101,752,0
3917,101,837,0
3918,101,871,0
3919,102,120,0
3920,102,121,0
3921,102,299,0
3922,102,421,0
3923,103,104,0
3924,103,178,0
3925,103,179,0
3926,103,196,0
3927,103,219,0
3928,103,235,0
3929,103,237,0
3930,103,269,0
3931,103,284,0
3932,103,285,0
3933,103,304,0
3934,103,305,0
3935,103,306,0
3936,103,386,0
3937,103,421,0
3938,103,437,0
3939,103,438,0
3940,103,439,0
3941,103,455,0
3942,103,556,0
3943,103,560,0
3944,103,810,0
3945,103,884,0
3946,104,507,0
3947,105,178,0
3948,105,195,0
3949,105,299,0
3950,105,300,0
3951,105,301,0
3952,105,420,0
3953,105,508,0
3954,105,509,0
3955,105,510,0
3956,105,581,0
3957,106,107,0
3958,106,195,0
3959,106,420,0
3960,107,122,0
3961,107,134,0
3962,107,178,0
3963,107,299,0
3964,108,135,0
3965,108,136,0
3966,108,233,0
3967,108,234,0
3968,108,246,0
3969,108,344,0
3970,108,345,0
3971,108,346,0
3972,108,630,0
3973,108,999,0
3974,109,282,0
3975,109,629,0
3976,109,630,0
3977,110,282,0
3978,110,629,0
3979,110,630,0
3980,111,128,0
3981,111,129,0
3982,111,130,0
3983,111,141,0
3984,111,142,0
3985,111,154,0
3986,111,158,0
3987,111,173,0
3988,111,183,0
3989,111,187,0
3990,111,202,0
3991,111,203,0
3992,111,210,0
3993,111,212,0
3994,111,223,0
3995,111,232,0
3996,111,235,0
3997,111,237,0
3998,111,284,0
3999,111,285,0
4000,111,288,0
4001,111,303,0
4002,111,305,0
4003,111,306,0
4004,111,321,0
4005,111,322,0
4006,111,330,0
4007,111,355,0
4008,111,357,0
4009,111,376,0
4010,111,386,0
4011,111,387,0
4012,111,421,0
4013,111,451,0
4014,111,455,0
4015,111,473,0
4016,111,537,0
4017,111,538,0
4018,111,539,0
4019,111,556,0
4020,111,636,0
4021,111,884,0
4022,111,915,0
4023,111,917,0
4024,111,939,0
4025,111,1139,0
4026,111,1140,0
4027,111,1234,0
4028,111,1235,0
4029,112,113,0
4030,112,115,0
4031,112,128,0
4032,112,129,0
4033,112,130,0
4034,112,142,0
4035,112,154,0
4036,112,157,0
4037,112,164,0
4038,112,176,0
4039,112,187,0
4040,112,188,0
4041,112,193,0
4042,112,201,0
4043,112,202,0
4044,112,210,0
4045,112,211,0
4046,112,220,0
4047,112,226,0
4048,112,228,0
4049,112,235,0
4050,112,237,0
4051,112,238,0
4052,112,239,0
4053,112,240,0
4054,112,249,0
4055,112,269,0
4056,112,286,0
4057,112,290,0
4058,112,302,0
4059,112,305,0
4060,112,313,0
4061,112,315,0
4062,112,319,0
4063,112,321,0
4064,112,322,0
4065,112,330,0
4066,112,339,0
4067,112,342,0
4068,112,353,0
4069,112,357,0
4070,112,421,0
4071,112,422,0
4072,112,450,0
4073,112,451,0
4074,112,454,0
4075,112,473,0
4076,112,479,0
4077,112,480,0
4078,112,485,0
4079,112,504,0
4080,112,537,0
4081,112,538,0
4082,112,539,0
4083,112,540,0
4084,112,556,0
4085,112,583,0
4086,112,597,0
4087,112,645,0
4088,112,646,0
4089,112,647,0
4090,112,648,0
4091,112,663,0
4092,112,668,0
4093,112,683,0
4094,112,685,0
4095,112,687,0
4096,112,703,0
4097,112,704,0
4098,112,719,0
4099,112,784,0
4100,112,798,0
4101,112,819,0
4102,112,854,0
4103,112,884,0
4104,112,917,0
4105,112,939,0
4106,113,181,0
4107,113,182,0
4108,113,183,0
4109,113,188,0
4110,113,201,0
4111,113,235,0
4112,113,237,0
4113,113,269,0
4114,113,305,0
4115,113,319,0
4116,113,322,0
4117,113,353,0
4118,113,357,0
4119,113,421,0
4120,113,441,0
4121,113,451,0
4122,113,473,0
4123,113,540,0
4124,113,556,0
4125,113,884,0
4126,113,917,0
4127,113,939,0
4128,114,171,0
4129,114,270,0
4130,114,272,0
4131,114,302,0
4132,114,303,0
4133,114,340,0
4134,114,350,0
4135,114,753,0
4136,114,754,0
4137,114,755,0
4138,114,756,0
4139,114,757,0
4140,114,876,0
4141,114,877,0
4142,114,915,0
4143,114,916,0
4144,114,1222,0
4145,114,1223,0
4146,114,1224,0
4147,114,1285,0
4148,114,1286,0
4149,114,1287,0
4150,114,1288,0
4151,114,1289,0
4152,114,1811,0
4153,115,148,0
4154,115,164,0
4155,115,171,0
4156,115,176,0
4157,115,182,0
4158,115,193,0
4159,115,210,0
4160,115,226,0
4161,115,228,0
4162,115,269,0
4163,115,271,0
4164,115,290,0
4165,115,313,0
4166,115,315,0
4167,115,337,0
4168,115,363,0
4169,115,364,0
4170,115,365,0
4171,115,390,0
4172,115,391,0
4173,115,392,0
4174,115,421,0
4175,115,432,0
4176,115,433,0
4177,115,434,0
4178,115,435,0
4179,115,450,0
4180,115,454,0
4181,115,479,0
4182,115,480,0
4183,115,481,0
4184,115,503,0
4185,115,504,0
4186,115,511,0
4187,115,592,0
4188,115,597,0
4189,115,636,0
4190,115,668,0
4191,115,683,0
4192,115,685,0
4193,115,687,0
4194,115,694,0
4195,115,695,0
4196,115,698,0
4197,115,719,0
4198,115,724,0
4199,115,784,0
4200,115,819,0
4201,115,851,0
4202,115,874,0
